
2015_06_26_14_51_609,$Temprature: 39.0322570800 Celciu,Pressure: 103.9308471679 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.1032257080V - 6.7668833732 kohm,CO2: 2.6290323734,NO2 @S3B: 1.5419355392V - 0.9973570823kohm,AP1 @ S4: 1.7935483455V - 43.3501052856kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_51_540,$Temprature: 34.1935501098 Celciu,Pressure: 103.6864547729 kP,Humidity: 26.9164009094%R,O3 @S2B: 2.0645160675V - 7.2767500877 kohm,CO2: 2.4161288738,NO2 @S3B: 1.4838709831V - 1.1633234024kohm,AP1 @ S4: 1.7838709354V - 43.6960906982kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_51_456,$Temprature: 38.3870964050 Celciu,Pressure: 103.8086395263 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.1645162105V - 5.9968900680 kohm,CO2: 2.5806450843,NO2 @S3B: 1.5032257080V - 1.1065769195kohm,AP1 @ S4: 1.7806451320V - 43.8122520446kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_51_372,$Temprature: 38.0645141601 Celciu,Pressure: 103.9308471679 kP,Humidity: 26.9164009094%R,O3 @S2B: 2.1000001430V - 6.8086514472 kohm,CO2: 2.5419354438,NO2 @S3B: 1.4903225898V - 1.1442438364kohm,AP1 @ S4: 1.7741935253V - 44.0458526611kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_51_287,$Temprature: 37.4193534851 Celciu,Pressure: 102.8311386108 kP,Humidity: 26.5695438385%R,O3 @S2B: 2.0645160675V - 7.2767500877 kohm,CO2: 2.5741934776,NO2 @S3B: 1.5096774101V - 1.0879845619kohm,AP1 @ S4: 1.7677419185V - 44.2811470031kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_51_218,$Temprature: 37.0967712402 Celciu,Pressure: 102.7089385986 kP,Humidity: 26.0492496490%R,O3 @S2B: 2.1290323734V - 6.4372711181 kohm,CO2: 2.4419353008,NO2 @S3B: 1.4387096405V - 1.3016700744kohm,AP1 @ S4: 1.7935483455V - 43.3501052856kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_52_134,$Temprature: 38.3870964050 Celciu,Pressure: 102.8311386108 kP,Humidity: 26.2226829528%R,O3 @S2B: 2.0645160675V - 7.2767500877 kohm,CO2: 2.5548386573,NO2 @S3B: 1.5161290168V - 1.0695507526kohm,AP1 @ S4: 1.7838709354V - 43.6960906982kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_52_050,$Temprature: 35.1612930297 Celciu,Pressure: 103.9308471679 kP,Humidity: 26.5695438385%R,O3 @S2B: 2.0387096405V - 7.6274161338 kohm,CO2: 2.4322581291,NO2 @S3B: 1.5322580337V - 1.0241448879kohm,AP1 @ S4: 1.7612901687V - 44.5181694030kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_52_965,$Temprature: 36.1290359497 Celciu,Pressure: 103.6864547729 kP,Humidity: 26.0492496490%R,O3 @S2B: 2.1225805282V - 6.5189247131 kohm,CO2: 2.6354837417,NO2 @S3B: 1.4645160675V - 1.2215701341kohm,AP1 @ S4: 1.7645161151V - 44.3994369506kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_52_881,$Temprature: 38.7096786499 Celciu,Pressure: 102.9533157348 kP,Humidity: 26.9164009094%R,O3 @S2B: 2.1451613903V - 6.2352910041 kohm,CO2: 2.6806452274,NO2 @S3B: 1.4806450843V - 1.1729254722kohm,AP1 @ S4: 1.8064516067V - 42.8945655822kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_52_796,$Temprature: 35.1612930297 Celciu,Pressure: 103.8086395263 kP,Humidity: 26.0492496490%R,O3 @S2B: 2.1000001430V - 6.8086514472 kohm,CO2: 2.6419353485,NO2 @S3B: 1.5516128540V - 0.9709041595kohm,AP1 @ S4: 1.8096773147V - 42.7816963195kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_52_728,$Temprature: 35.4838676452 Celciu,Pressure: 102.8311386108 kP,Humidity: 26.9164009094%R,O3 @S2B: 2.1741933822V - 5.8792824745 kohm,CO2: 2.4516129493,NO2 @S3B: 1.5548386573V - 0.9621595382kohm,AP1 @ S4: 1.7838709354V - 43.6960906982kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_52_659,$Temprature: 37.0967712402 Celciu,Pressure: 103.3199005126 kP,Humidity: 27.2632656097%R,O3 @S2B: 2.1129031181V - 6.6423363685 kohm,CO2: 2.6580643653,NO2 @S3B: 1.5548386573V - 0.9621595382kohm,AP1 @ S4: 1.7903225421V - 43.4650230407kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_52_574,$Temprature: 38.3870964050 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.7429752349%R,O3 @S2B: 2.1645162105V - 5.9968900680 kohm,CO2: 2.4677419662,NO2 @S3B: 1.4580644607V - 1.2413290739kohm,AP1 @ S4: 1.7903225421V - 43.4650230407kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_52_490,$Temprature: 39.0322570800 Celciu,Pressure: 103.0755157470 kP,Humidity: 27.0898361206%R,O3 @S2B: 2.0838711261V - 7.0194463729 kohm,CO2: 2.6870965957,NO2 @S3B: 1.4645160675V - 1.2215701341kohm,AP1 @ S4: 1.7935483455V - 43.3501052856kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_52_421,$Temprature: 35.4838676452 Celciu,Pressure: 103.9308471679 kP,Humidity: 26.7429752349%R,O3 @S2B: 2.1322581768V - 6.3966302871 kohm,CO2: 2.5903224945,NO2 @S3B: 1.5354838371V - 1.0151780843kohm,AP1 @ S4: 1.8161291122V - 42.5571517944kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_52_337,$Temprature: 35.4838676452 Celciu,Pressure: 102.7089385986 kP,Humidity: 26.5695438385%R,O3 @S2B: 2.1129031181V - 6.6423363685 kohm,CO2: 2.6806452274,NO2 @S3B: 1.5161290168V - 1.0695507526kohm,AP1 @ S4: 1.8387097358V - 41.7836761474kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_52_252,$Temprature: 39.3548393249 Celciu,Pressure: 103.9308471679 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.0290322303V - 7.7612156867 kohm,CO2: 2.6225805282,NO2 @S3B: 1.5548386573V - 0.9621595382kohm,AP1 @ S4: 1.7935483455V - 43.3501052856kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_52_168,$Temprature: 35.4838676452 Celciu,Pressure: 102.7089385986 kP,Humidity: 26.7429752349%R,O3 @S2B: 2.0903224945V - 6.9347410202 kohm,CO2: 2.6387095451,NO2 @S3B: 1.5548386573V - 0.9621595382kohm,AP1 @ S4: 1.7903225421V - 43.4650230407kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_52_084,$Temprature: 40.3225822448 Celciu,Pressure: 103.5642623901 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.1645162105V - 5.9968900680 kohm,CO2: 2.6935484409,NO2 @S3B: 1.5161290168V - 1.0695507526kohm,AP1 @ S4: 1.8193548202V - 42.4454879760kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_52_999,$Temprature: 36.7741928100 Celciu,Pressure: 103.9308471679 kP,Humidity: 26.5695438385%R,O3 @S2B: 2.0967741012V - 6.8505525588 kohm,CO2: 2.6870965957,NO2 @S3B: 1.5225806236V - 1.0512728691kohm,AP1 @ S4: 1.8258064270V - 42.2233238220kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_52_931,$Temprature: 39.0322570800 Celciu,Pressure: 102.8311386108 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.1064515113V - 6.7252402305 kohm,CO2: 2.6322581768,NO2 @S3B: 1.5483870506V - 0.9796849250kohm,AP1 @ S4: 1.8354837417V - 41.8930091857kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_53_846,$Temprature: 38.7096786499 Celciu,Pressure: 103.6864547729 kP,Humidity: 26.7429752349%R,O3 @S2B: 2.1161291599V - 6.6010699272 kohm,CO2: 2.4451611042,NO2 @S3B: 1.5032257080V - 1.1065769195kohm,AP1 @ S4: 1.8290321350V - 42.1128349304kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_53_762,$Temprature: 37.0967712402 Celciu,Pressure: 103.5642623901 kP,Humidity: 26.9164009094%R,O3 @S2B: 2.0709676742V - 7.1904478073 kohm,CO2: 2.6935484409,NO2 @S3B: 1.4838709831V - 1.1633234024kohm,AP1 @ S4: 1.8225807189V - 42.3342056274kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_53_677,$Temprature: 36.1290359497 Celciu,Pressure: 103.9308471679 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.0870966911V - 6.9770298004 kohm,CO2: 2.5677418708,NO2 @S3B: 1.4645160675V - 1.2215701341kohm,AP1 @ S4: 1.8064516067V - 42.8945655822kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_53_609,$Temprature: 36.4516105651 Celciu,Pressure: 104.0530242919 kP,Humidity: 25.8758220672%R,O3 @S2B: 2.1000001430V - 6.8086514472 kohm,CO2: 2.6258063316,NO2 @S3B: 1.5225806236V - 1.0512728691kohm,AP1 @ S4: 1.8129032135V - 42.6692276000kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_53_524,$Temprature: 38.0645141601 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.5695438385%R,O3 @S2B: 2.0677418708V - 7.2335314750 kohm,CO2: 2.6967742443,NO2 @S3B: 1.4387096405V - 1.3016700744kohm,AP1 @ S4: 1.7677419185V - 44.2811470031kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_53_440,$Temprature: 35.1612930297 Celciu,Pressure: 103.4420700073 kP,Humidity: 25.8758220672%R,O3 @S2B: 2.0290322303V - 7.7612156867 kohm,CO2: 2.6483871936,NO2 @S3B: 1.5096774101V - 1.0879845619kohm,AP1 @ S4: 1.7870967388V - 43.5803451538kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_53_355,$Temprature: 37.0967712402 Celciu,Pressure: 104.0530242919 kP,Humidity: 25.0086708068%R,O3 @S2B: 2.0322580337V - 7.7164750099 kohm,CO2: 2.6935484409,NO2 @S3B: 1.4322580337V - 1.3221458196kohm,AP1 @ S4: 1.7483870983V - 44.9974594116kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_53_271,$Temprature: 36.7741928100 Celciu,Pressure: 103.9308471679 kP,Humidity: 24.8352413177%R,O3 @S2B: 2.0645160675V - 7.2767500877 kohm,CO2: 2.6516127586,NO2 @S3B: 1.5096774101V - 1.0879845619kohm,AP1 @ S4: 1.7612901687V - 44.5181694030kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_53_187,$Temprature: 37.4193534851 Celciu,Pressure: 103.1977081298 kP,Humidity: 24.8352413177%R,O3 @S2B: 2.0032258033V - 8.1243352890 kohm,CO2: 2.6935484409,NO2 @S3B: 1.4193548202V - 1.3636562824kohm,AP1 @ S4: 1.7225805282V - 45.9775924682kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_53_118,$Temprature: 37.7419357299 Celciu,Pressure: 103.8086395263 kP,Humidity: 24.3149452209%R,O3 @S2B: 2.0580644607V - 7.3635916709 kohm,CO2: 2.4225807189,NO2 @S3B: 1.4290323257V - 1.3324527740kohm,AP1 @ S4: 1.7354838848V - 45.4838790893kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_53_033,$Temprature: 36.1290359497 Celciu,Pressure: 104.0530242919 kP,Humidity: 24.6618061065%R,O3 @S2B: 2.0451612472V - 7.5389199256 kohm,CO2: 2.6870965957,NO2 @S3B: 1.5096774101V - 1.0879845619kohm,AP1 @ S4: 1.7387096881V - 45.3615989685kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_53_949,$Temprature: 38.7096786499 Celciu,Pressure: 104.0530242919 kP,Humidity: 25.0086708068%R,O3 @S2B: 2.0709676742V - 7.1904478073 kohm,CO2: 2.6548385620,NO2 @S3B: 1.4967741966V - 1.1253291368kohm,AP1 @ S4: 1.7516129016V - 44.8769760131kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_53_865,$Temprature: 36.7741928100 Celciu,Pressure: 102.7089385986 kP,Humidity: 25.1820964813%R,O3 @S2B: 2.0677418708V - 7.2335314750 kohm,CO2: 2.5645160675,NO2 @S3B: 1.4967741966V - 1.1253291368kohm,AP1 @ S4: 1.7548387050V - 44.7569351196kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_53_796,$Temprature: 38.7096786499 Celciu,Pressure: 103.9308471679 kP,Humidity: 24.6618061065%R,O3 @S2B: 2.0838711261V - 7.0194463729 kohm,CO2: 2.4290320873,NO2 @S3B: 1.4451613426V - 1.2813762474kohm,AP1 @ S4: 1.7419354915V - 45.2397689819kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_53_711,$Temprature: 38.7096786499 Celciu,Pressure: 103.9308471679 kP,Humidity: 24.3149452209%R,O3 @S2B: 2.0129032135V - 7.9870748519 kohm,CO2: 2.6419353485,NO2 @S3B: 1.4838709831V - 1.1633234024kohm,AP1 @ S4: 1.7322580814V - 45.6066169738kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_54_627,$Temprature: 38.7096786499 Celciu,Pressure: 104.0530242919 kP,Humidity: 25.3555316925%R,O3 @S2B: 2.1322581768V - 6.3966302871 kohm,CO2: 2.4451611042,NO2 @S3B: 1.4548386573V - 1.2512744665kohm,AP1 @ S4: 1.7451611518V - 45.1183929443kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_54_543,$Temprature: 35.1612930297 Celciu,Pressure: 102.8311386108 kP,Humidity: 25.3555316925%R,O3 @S2B: 2.1000001430V - 6.8086514472 kohm,CO2: 2.6322581768,NO2 @S3B: 1.4741935729V - 1.1922553825kohm,AP1 @ S4: 1.7548387050V - 44.7569351196kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_54_458,$Temprature: 38.3870964050 Celciu,Pressure: 104.0530242919 kP,Humidity: 25.3555316925%R,O3 @S2B: 2.0387096405V - 7.6274161338 kohm,CO2: 2.6354837417,NO2 @S3B: 1.5096774101V - 1.0879845619kohm,AP1 @ S4: 1.7709677219V - 44.1632843017kohm,AP2 @S3A: 3.2870967388V - 14.3723573684kohm,
2015_06_26_14_54_374,$Temprature: 36.4516105651 Celciu,Pressure: 103.5642623901 kP,Humidity: 25.8758220672%R,O3 @S2B: 2.0419354438V - 7.5830988883 kohm,CO2: 2.5258064270,NO2 @S3B: 1.4258064270V - 1.3428072929kohm,AP1 @ S4: 1.7612901687V - 44.5181694030kohm,AP2 @S3A: 3.2806451320V - 14.4407882690kohm,
2015_06_26_14_54_305,$Temprature: 35.4838676452 Celciu,Pressure: 104.0530242919 kP,Humidity: 25.5289573669%R,O3 @S2B: 2.0806450843V - 7.0619993209 kohm,CO2: 2.6806452274,NO2 @S3B: 1.5129032135V - 1.0787477493kohm,AP1 @ S4: 1.7774193286V - 43.9288368225kohm,AP2 @S3A: 3.2709677219V - 14.5439453125kohm,
2015_06_26_14_54_221,$Temprature: 37.4193534851 Celciu,Pressure: 104.0530242919 kP,Humidity: 25.3555316925%R,O3 @S2B: 1.9903225898V - 8.3094272613 kohm,CO2: 2.5000000000,NO2 @S3B: 1.4225806236V - 1.3532078266kohm,AP1 @ S4: 1.7774193286V - 43.9288368225kohm,AP2 @S3A: 3.2774193286V - 14.4751081466kohm,
2015_06_26_14_54_136,$Temprature: 37.0967712402 Celciu,Pressure: 104.0530242919 kP,Humidity: 25.3555316925%R,O3 @S2B: 2.0193548202V - 7.8962993621 kohm,CO2: 2.5096774101,NO2 @S3B: 1.4516129493V - 1.2612636089kohm,AP1 @ S4: 1.7612901687V - 44.5181694030kohm,AP2 @S3A: 3.2322578430V - 14.9627485275kohm,
2015_06_26_14_54_052,$Temprature: 36.4516105651 Celciu,Pressure: 103.0755157470 kP,Humidity: 25.5289573669%R,O3 @S2B: 2.0322580337V - 7.7164750099 kohm,CO2: 2.4193549156,NO2 @S3B: 1.4774193763V - 1.1825691413kohm,AP1 @ S4: 1.7322580814V - 45.6066169738kohm,AP2 @S3A: 3.2612903118V - 14.6477136611kohm,
2015_06_26_14_54_967,$Temprature: 37.0967712402 Celciu,Pressure: 104.0530242919 kP,Humidity: 25.5289573669%R,O3 @S2B: 2.0419354438V - 7.5830988883 kohm,CO2: 2.5193548202,NO2 @S3B: 1.4096774101V - 1.3952875137kohm,AP1 @ S4: 1.7161290645V - 46.2272224426kohm,AP2 @S3A: 3.2548387050V - 14.7172355651kohm,
2015_06_26_14_54_883,$Temprature: 36.1290359497 Celciu,Pressure: 103.6864547729 kP,Humidity: 25.3555316925%R,O3 @S2B: 2.0935482978V - 6.8925814628 kohm,CO2: 2.5612902641,NO2 @S3B: 1.4129033088V - 1.3846950531kohm,AP1 @ S4: 1.7354838848V - 45.4838790893kohm,AP2 @S3A: 3.2354838848V - 14.9274644851kohm,
2015_06_26_14_54_814,$Temprature: 37.7419357299 Celciu,Pressure: 103.4420700073 kP,Humidity: 25.7023925781%R,O3 @S2B: 2.0709676742V - 7.1904478073 kohm,CO2: 2.4903223514,NO2 @S3B: 1.4419354438V - 1.2915005683kohm,AP1 @ S4: 1.7516129016V - 44.8769760131kohm,AP2 @S3A: 3.2387096881V - 14.8922519683kohm,
2015_06_26_14_54_730,$Temprature: 38.0645141601 Celciu,Pressure: 104.0530242919 kP,Humidity: 25.0086708068%R,O3 @S2B: 2.0161290168V - 7.9416136741 kohm,CO2: 2.6290323734,NO2 @S3B: 1.4677419662V - 1.2117551565kohm,AP1 @ S4: 1.7290321350V - 45.7298164367kohm,AP2 @S3A: 3.2516129016V - 14.7520990371kohm,
2015_06_26_14_54_661,$Temprature: 37.0967712402 Celciu,Pressure: 102.7089385986 kP,Humidity: 25.3555316925%R,O3 @S2B: 2.0129032135V - 7.9870748519 kohm,CO2: 2.6032257080,NO2 @S3B: 1.4967741966V - 1.1253291368kohm,AP1 @ S4: 1.7516129016V - 44.8769760131kohm,AP2 @S3A: 3.2967741489V - 14.2702083587kohm,
2015_06_26_14_54_577,$Temprature: 37.0967712402 Celciu,Pressure: 102.8311386108 kP,Humidity: 25.3555316925%R,O3 @S2B: 2.0935482978V - 6.8925814628 kohm,CO2: 2.4322581291,NO2 @S3B: 1.4838709831V - 1.1633234024kohm,AP1 @ S4: 1.7483870983V - 44.9974594116kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_54_508,$Temprature: 38.7096786499 Celciu,Pressure: 102.9533157348 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.1322581768V - 6.3966302871 kohm,CO2: 2.5870966911,NO2 @S3B: 1.4967741966V - 1.1253291368kohm,AP1 @ S4: 1.7322580814V - 45.6066169738kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_55_424,$Temprature: 37.7419357299 Celciu,Pressure: 103.3199005126 kP,Humidity: 26.0492496490%R,O3 @S2B: 2.0677418708V - 7.2335314750 kohm,CO2: 2.6032257080,NO2 @S3B: 1.4290323257V - 1.3324527740kohm,AP1 @ S4: 1.7419354915V - 45.2397689819kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_55_339,$Temprature: 37.7419357299 Celciu,Pressure: 103.1977081298 kP,Humidity: 26.2226829528%R,O3 @S2B: 2.1290323734V - 6.4372711181 kohm,CO2: 2.5645160675,NO2 @S3B: 1.4548386573V - 1.2512744665kohm,AP1 @ S4: 1.7709677219V - 44.1632843017kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_55_255,$Temprature: 38.3870964050 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.0354838371V - 7.6718750000 kohm,CO2: 2.6838707923,NO2 @S3B: 1.4387096405V - 1.3016700744kohm,AP1 @ S4: 1.7838709354V - 43.6960906982kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_55_170,$Temprature: 38.0645141601 Celciu,Pressure: 102.7089385986 kP,Humidity: 26.0492496490%R,O3 @S2B: 2.0741934776V - 7.1474981307 kohm,CO2: 2.6677417755,NO2 @S3B: 1.5000000000V - 1.1159327030kohm,AP1 @ S4: 1.7645161151V - 44.3994369506kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_55_086,$Temprature: 39.3548393249 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.0492496490%R,O3 @S2B: 2.0225803852V - 7.8511314392 kohm,CO2: 2.6225805282,NO2 @S3B: 1.4709676742V - 1.2019844055kohm,AP1 @ S4: 1.7774193286V - 43.9288368225kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_55_017,$Temprature: 39.6774177551 Celciu,Pressure: 103.9308471679 kP,Humidity: 26.7429752349%R,O3 @S2B: 2.0612902641V - 7.3201022148 kohm,CO2: 2.6903226375,NO2 @S3B: 1.4903225898V - 1.1442438364kohm,AP1 @ S4: 1.7774193286V - 43.9288368225kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_55_933,$Temprature: 40.0000000000 Celciu,Pressure: 103.8086395263 kP,Humidity: 25.7023925781%R,O3 @S2B: 1.9935483932V - 8.2629289627 kohm,CO2: 2.5741934776,NO2 @S3B: 1.4322580337V - 1.3221458196kohm,AP1 @ S4: 1.7516129016V - 44.8769760131kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_55_848,$Temprature: 35.4838676452 Celciu,Pressure: 102.8311386108 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.0064513683V - 8.0784378051 kohm,CO2: 2.4387097358,NO2 @S3B: 1.5064516067V - 1.0972608375kohm,AP1 @ S4: 1.7612901687V - 44.5181694030kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_55_764,$Temprature: 36.7741928100 Celciu,Pressure: 102.8311386108 kP,Humidity: 26.5695438385%R,O3 @S2B: 2.1032257080V - 6.7668833732 kohm,CO2: 2.4290320873,NO2 @S3B: 1.4354838371V - 1.3118847608kohm,AP1 @ S4: 1.7774193286V - 43.9288368225kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_55_695,$Temprature: 38.0645141601 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.0032258033V - 8.1243352890 kohm,CO2: 2.6774194240,NO2 @S3B: 1.4677419662V - 1.2117551565kohm,AP1 @ S4: 1.7516129016V - 44.8769760131kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_55_626,$Temprature: 36.7741928100 Celciu,Pressure: 103.9308471679 kP,Humidity: 26.7429752349%R,O3 @S2B: 2.0612902641V - 7.3201022148 kohm,CO2: 2.4548387527,NO2 @S3B: 1.4322580337V - 1.3221458196kohm,AP1 @ S4: 1.7419354915V - 45.2397689819kohm,AP2 @S3A: 3.2838709354V - 14.4065399169kohm,
2015_06_26_14_55_542,$Temprature: 38.7096786499 Celciu,Pressure: 103.8086395263 kP,Humidity: 25.8758220672%R,O3 @S2B: 2.0677418708V - 7.2335314750 kohm,CO2: 2.6870965957,NO2 @S3B: 1.4645160675V - 1.2215701341kohm,AP1 @ S4: 1.7354838848V - 45.4838790893kohm,AP2 @S3A: 3.2580645084V - 14.6824417114kohm,
2015_06_26_14_55_458,$Temprature: 36.7741928100 Celciu,Pressure: 103.8086395263 kP,Humidity: 26.2226829528%R,O3 @S2B: 2.0258064270V - 7.8061003684 kohm,CO2: 2.5935482978,NO2 @S3B: 1.4806450843V - 1.1729254722kohm,AP1 @ S4: 1.7516129016V - 44.8769760131kohm,AP2 @S3A: 3.2419354915V - 14.8571100234kohm,
2015_06_26_14_55_373,$Temprature: 40.3225822448 Celciu,Pressure: 104.1752090454 kP,Humidity: 25.7023925781%R,O3 @S2B: 2.0387096405V - 7.6274161338 kohm,CO2: 2.4419353008,NO2 @S3B: 1.5129032135V - 1.0787477493kohm,AP1 @ S4: 1.7483870983V - 44.9974594116kohm,AP2 @S3A: 3.2935483455V - 14.3041925430kohm,
2015_06_26_14_55_289,$Temprature: 35.8064498901 Celciu,Pressure: 102.8311386108 kP,Humidity: 25.7023925781%R,O3 @S2B: 2.0516128540V - 7.4509792327 kohm,CO2: 2.6612904071,NO2 @S3B: 1.5096774101V - 1.0879845619kohm,AP1 @ S4: 1.7580645084V - 44.6373329162kohm,AP2 @S3A: 3.2774193286V - 14.4751081466kohm,
2015_06_26_14_55_220,$Temprature: 39.6774177551 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.0492496490%R,O3 @S2B: 2.0709676742V - 7.1904478073 kohm,CO2: 2.4516129493,NO2 @S3B: 1.5225806236V - 1.0512728691kohm,AP1 @ S4: 1.7645161151V - 44.3994369506kohm,AP2 @S3A: 3.2645158767V - 14.6130590438kohm,
2015_06_26_14_56_136,$Temprature: 36.7741928100 Celciu,Pressure: 102.7089385986 kP,Humidity: 25.3555316925%R,O3 @S2B: 2.0548386573V - 7.4072179794 kohm,CO2: 2.4322581291,NO2 @S3B: 1.4225806236V - 1.3532078266kohm,AP1 @ S4: 1.7193548679V - 46.1021728515kohm,AP2 @S3A: 3.2516129016V - 14.7520990371kohm,
2015_06_26_14_56_051,$Temprature: 39.3548393249 Celciu,Pressure: 103.4420700073 kP,Humidity: 25.5289573669%R,O3 @S2B: 2.0806450843V - 7.0619993209 kohm,CO2: 2.4806451797,NO2 @S3B: 1.5161290168V - 1.0695507526kohm,AP1 @ S4: 1.7451611518V - 45.1183929443kohm,AP2 @S3A: 3.2774193286V - 14.4751081466kohm,
2015_06_26_14_56_967,$Temprature: 38.3870964050 Celciu,Pressure: 102.7089385986 kP,Humidity: 25.5289573669%R,O3 @S2B: 2.0580644607V - 7.3635916709 kohm,CO2: 2.4709677696,NO2 @S3B: 1.4322580337V - 1.3221458196kohm,AP1 @ S4: 1.7451611518V - 45.1183929443kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_56_882,$Temprature: 38.7096786499 Celciu,Pressure: 103.1977081298 kP,Humidity: 25.5289573669%R,O3 @S2B: 2.1096773147V - 6.6837253570 kohm,CO2: 2.4774193763,NO2 @S3B: 1.4387096405V - 1.3016700744kohm,AP1 @ S4: 1.7290321350V - 45.7298164367kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
